"familr" "sexer" "RELAT" "AGER" "OPGNBL" "MOYRVL" "TAVEPL" "ENDETL" "GAGETL" "GAGECL" "GAGEML" "KVUNB" "QSMOY" "QCREDL" "DMVTPL" "BOPPNL" "FACANL" "LGAGTL" "VIENB" "VIEMTL" "UEMNB" "XLGNB" "XLGMTL" "YLVNB" "YLVMTL" "ROCNB" "NPTAG" "ITAVCL" "HAVEFL" "JNBJDL" "SEXEQ" "FAMIQ" "PCSPQ" "kvunbq" "vienbq" "uemnbq" "xlgnbq" "ylvnbq" "rocnbq" "nptagq" "endetq" "gagetq" "facanq" "lgagtq" "havefq" "ageq" "relatq" "qsmoyq" "opgnbq" "moyrvq" "tavepq" "dmvtpq" "boppnq" "jnbjdq" "itavcq" "CARVP"
"5009872" 1 1 38 32 0 0 9.59804875849509 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9.59804875849509 0 0 0 0 9.59804875849509 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"5011589" 0 0 37 30 0 2.19722457733622 8.2409125416889 2.39789527279837 11.0641352321237 0 11.0641352321237 1 8298 2.19722457733622 2.63905732961526 3.80666248977032 10.463131911492 0 0 0 3 2 8.19671240721307 1 5.10594547390058 14 0 9.26226846483654 0 0.693147180559945 "Shom" "Fseu" "Pemp" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A0" "R0" "Q2" "O0" "M1" "T1" "D0" "B2" "J1" "I1" "Cnon"
"5014043" 1 1 36 46 0 0 7.86211221166275 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7.86211221166275 0 0 0 0 8.01168672912785 0 0 "Sfem" "Fcou" "Pcad" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I0" "Cnon"
"5015151" 0 0 35 60 0 0 10.487768078109 0 0 0 0 1 735 0 4.35670882668959 0 0 0 0 0 1 0 0 1 10.487768078109 0 0 10.4947404254147 0 0.693147180559945 "Shom" "Fseu" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T2" "D2" "B0" "J1" "I1" "Cnon"
"5015507" 1 1 35 41 0 0 6.67834211465433 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 6.67834211465433 0 0 6.67834211465433 0 0 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I0" "Cnon"
"5017139" 0 1 35 24 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"5018684" 0 1 34 29 0 3.71357206670431 10.0213150316493 0 0 0 0 1 6820 3.49650756146648 2.63905732961526 3.49650756146648 9.21044036697652 0 0 0 2 1 7.78364059622125 1 9.9085248440534 1 0 10.1545575064912 0 3.36729582998647 "Sfem" "Fseu" "Pouv" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q1" "O0" "M2" "T1" "D0" "B1" "J2" "I1" "Cnon"
"5018992" 0 1 34 28 0 0 0 0 0 0 0 1 431 0 6.85118492749374 0 0 0 0 0 0 0 0 0 0 0 0 6.06610809010375 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"5023674" 0 1 32 44 0 2.77258872223978 11.6577009056902 3.55534806148941 12.3977750641299 0 0 1 4852 2.63905732961526 2.63905732961526 2.99573227355399 0 12.3977750641299 0 0 1 0 0 1 11.6577009056902 0 0 11.7195493142871 7.64873978895624 0 "Sfem" "Fseu" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R0" "Q1" "O0" "M1" "T2" "D0" "B1" "J0" "I2" "Cnon"
"5023979" 1 1 32 28 1.09861228866811 3.43398720448515 11.8989970620827 1.6094379124341 11.2330131297828 0 11.2330131297828 1 10891 2.63905732961526 2.70805020110221 3.87120101090789 8.16080392095467 0 0 0 2 1 11.489769421253 1 10.8078878728169 33 0 11.9524892164413 0 1.09861228866811 "Sfem" "Fcou" "Pint" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A0" "R0" "Q2" "O2" "M2" "T2" "D1" "B2" "J1" "I2" "Cnon"
"5024101" 0 1 32 22 0 0 0 0 0 0 0 1 198 0 4.35670882668959 0 0 0 0 0 0 0 0 0 0 0 0 5.6021188208797 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"5025493" 0 0 31 40 0 3.04452243772342 4.65396035015752 0 0 0 0 1 3674 3.04452243772342 2.63905732961526 4.12713438504509 0 0 0 0 2 1 0 1 4.65396035015752 24 0 9.46568002150671 0 3.40119738166216 "Shom" "Fseu" "Pcad" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q1" "O0" "M1" "T0" "D0" "B2" "J2" "I1" "Cnon"
"5025657" 1 0 31 30 0 1.09861228866811 6.51025834052315 0 0 0 0 1 807 1.09861228866811 2.63905732961526 1.94591014905531 0 0 0 0 1 0 0 1 6.51025834052315 1 0 7.19218205871325 0 1.6094379124341 "Shom" "Fcou" "Psan" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J1" "I0" "Cnon"
"5026024" 0 1 31 23 0 2.07944154167984 0 0 0 0 0 1 9947 2.07944154167984 2.83321334405622 1.94591014905531 0 0 0 0 0 0 0 0 0 1 0 10.1437635025906 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q2" "O0" "M1" "T0" "D2" "B0" "J0" "I1" "Cnon"
"5026077" 1 0 31 34 1.09861228866811 1.38629436111989 0 0 6.84481547920826 6.84481547920826 0 1 982 1.38629436111989 2.83321334405622 2.70805020110221 0 0 0 0 0 0 0 0 0 0 1 0 0 2.56494935746154 "Shom" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O2" "M0" "T0" "D2" "B1" "J1" "I0" "Cnon"
"5030828" 0 1 29 32 0.693147180559945 0 0 0 0 0 0 1 77 0 3.61091791264422 0.693147180559945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"5030918" 1 0 29 48 0 3.2188758248682 0 0 0 0 0 1 6082 3.2188758248682 2.70805020110221 3.04452243772342 0 0 0 0 0 0 0 0 0 20 0 8.2630748358026 0 1.94591014905531 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q1" "O0" "M2" "T0" "D1" "B1" "J1" "I0" "Cnon"
"5030976" 0 1 29 21 0.693147180559945 1.6094379124341 0 0 0 0 0 1 1228 1.6094379124341 2.63905732961526 3.2188758248682 0 0 0 0 0 0 0 0 0 0 1 8.01598781102724 0 2.70805020110221 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D0" "B1" "J1" "I0" "Cnon"
"5031537" 0 1 29 32 0.693147180559945 2.484906649788 10.4098833792227 0 0 0 0 1 2937 2.484906649788 2.63905732961526 3.80666248977032 0 0 1 9.45501055383467 1 0 0 1 10.4098833792227 17 0 10.8289956734599 9.45501055383467 0 "Sfem" "Fseu" "Pcad" "K0" "V1" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A0" "R0" "Q1" "O1" "M1" "T2" "D0" "B2" "J0" "I1" "Cnon"
"5033195" 0 1 28 22 1.6094379124341 2.19722457733622 7.9728107841214 0 0 0 0 1 2540 1.6094379124341 2.63905732961526 3.52636052461616 0 0 0 0 2 1 7.49609734517596 1 7.00397413672268 10 0 9.89510249600169 0 1.38629436111989 "Sfem" "Fseu" "Psan" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O2" "M1" "T1" "D0" "B1" "J1" "I1" "Cnon"
"5034523" 1 1 28 52 0 0 9.22365138603585 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9.22365138603585 0 0 0 0 9.22365138603585 0 0 "Sfem" "Fcou" "Pcad" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"5034544" 1 0 28 36 1.09861228866811 2.19722457733622 0 3.29583686600433 9.62786579457671 9.62786579457671 0 1 -1465 2.19722457733622 2.99573227355399 3.2188758248682 0 0 0 0 0 0 0 0 0 0 1 0 0 4.29045944114839 "Shom" "Fcou" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O2" "M1" "T0" "D2" "B1" "J2" "I0" "Cnon"
"5035471" 0 0 28 19 0 0 0 0 0 0 0 1 -9 0 3.80666248977032 0.693147180559945 0 0 0 0 0 0 0 0 0 0 0 0 0 3.80666248977032 "Shom" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J2" "I0" "Cnon"
"5035649" 1 1 27 51 0 0 9.2237500588861 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9.2237500588861 0 0 0 0 9.2237500588861 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"5036198" 0 0 27 31 1.09861228866811 4.07753744390572 11.5531168607049 0 0 0 0 1 29414 3.73766961828337 2.70805020110221 3.13549421592915 8.53719187792293 0 0 0 1 0 0 1 11.5531168607049 10 0 11.6973531356818 0 0 "Shom" "Fseu" "Pint" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q2" "O2" "M2" "T2" "D1" "B1" "J0" "I2" "Cnon"
"5036356" 0 0 27 23 0 0 9.19187085569252 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9.19187085569252 0 0 0 0 9.19187085569252 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"5036917" 1 1 27 51 0 0 9.224341891612 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9.224341891612 0 0 0 0 9.224341891612 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"5037281" 0 0 27 21 0 0.693147180559945 0 0 0 0 0 1 563 0.693147180559945 3.93182563272433 0 0 0 0 0 0 0 0 0 0 0 0 3.29583686600433 0 0.693147180559945 "Shom" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J1" "I0" "Cnon"
"5037580" 1 1 27 53 0 0 10.3276108424628 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 10.3276108424628 0 0 0 0 10.3276108424628 0 0 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"5037587" 0 1 27 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"5037798" 0 1 27 24 0 0 9.19034172546949 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9.19034172546949 0 0 0 0 9.19034172546949 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"5039562" 0 0 26 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Shom" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"5040262" 0 0 26 42 0 0.693147180559945 0 3.29583686600433 9.48410098908692 0 9.48410098908692 1 561 0.693147180559945 3.17805383034795 1.09861228866811 0 0 0 0 0 0 0 0 0 0 0 5.90536184805457 0 0 "Shom" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"5040874" 0 1 26 54 0.693147180559945 0.693147180559945 8.6522484224091 0 0 0 0 1 1262 0.693147180559945 2.70805020110221 2.19722457733622 0 0 0 0 1 0 0 1 8.6522484224091 0 0 8.73311069763871 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O1" "M0" "T1" "D1" "B0" "J0" "I0" "Cnon"
"5041088" 1 1 26 54 1.09861228866811 3.58351893845611 9.7111762641128 2.63905732961526 12.5838204880602 0 0 2 12070 3.49650756146648 2.70805020110221 3.25809653802148 11.1117162875276 12.5838204880602 0 0 1 0 0 1 9.7111762641128 12 0 10.2443074671508 0 1.38629436111989 "Sfem" "Fcou" "Psan" "K1" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F1" "L1" "H0" "A2" "R0" "Q2" "O2" "M2" "T1" "D1" "B1" "J1" "I1" "Cnon"
"5041267" 1 1 26 53 1.6094379124341 2.30258509299405 8.42244285487043 2.83321334405622 11.4622845892902 0 11.4622845892902 1 6062 2.30258509299405 2.63905732961526 3.61091791264422 10.5713425658087 0 0 0 1 0 0 1 8.42244285487043 8 0 9.4753933263676 0 0 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A2" "R0" "Q1" "O2" "M1" "T1" "D0" "B1" "J0" "I1" "Cnon"
"5042664" 0 1 25 27 0 1.94591014905531 5.86078622346587 0 0 0 0 1 14759 1.94591014905531 2.63905732961526 2.39789527279837 0 0 0 0 2 0 0 2 5.86078622346587 0 0 9.4491997797304 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U2" "X0" "Y2" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q2" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"5043278" 0 0 25 28 1.09861228866811 2.39789527279837 7.1800698743028 2.94443897916644 10.3235128119756 7.01660968389422 10.286229773537 1 -159 2.39789527279837 2.63905732961526 3.61091791264422 0 0 0 0 1 0 0 1 7.1800698743028 13 0 7.1800698743028 0 4.0943445622221 "Shom" "Fseu" "Pint" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O2" "M1" "T1" "D0" "B1" "J2" "I0" "Cnon"
"5047211" 0 1 23 20 0 1.09861228866811 0 0 0 0 0 1 1466 0.693147180559945 2.63905732961526 1.79175946922805 0 0 0 0 0 0 0 0 0 0 1 7.52886925664225 0 0 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"5047583" 0 0 23 26 1.09861228866811 2.30258509299405 10.1103797632643 0 0 0 0 1 3315 2.07944154167984 2.70805020110221 2.94443897916644 0 0 0 0 2 1 7.90137735379262 1 9.99410492011974 7 0 10.117469262058 0 1.79175946922805 "Shom" "Fseu" "Pemp" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O2" "M1" "T1" "D1" "B1" "J1" "I1" "Cnon"
"5047700" 0 0 23 50 0 0.693147180559945 0 0 0 0 0 1 3367 0.693147180559945 3.87120101090789 0 0 0 0 0 0 0 0 0 0 0 0 8.59470963384407 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q1" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"5047996" 0 0 23 34 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"5049365" 1 0 22 40 0.693147180559945 0 0 0 0 0 0 1 15764 0 3.17805383034795 1.38629436111989 0 0 0 0 0 0 0 0 0 0 0 9.34844877409381 0 0 "Shom" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q2" "O1" "M0" "T0" "D2" "B0" "J0" "I1" "Cnon"
"5049677" 1 1 22 46 0 0 5.42934562895444 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 5.42934562895444 0 0 5.42934562895444 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I0" "Cnon"
"5052156" 1 1 21 33 0 0 7.38212436573751 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 7.38212436573751 0 0 7.38212436573751 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U2" "X0" "Y2" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I0" "Cnon"
"5052703" 1 0 21 50 0 1.09861228866811 0 0 0 0 0 1 7798 1.09861228866811 2.99573227355399 1.09861228866811 0 0 0 0 0 0 0 0 0 0 0 9.39341164766068 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q1" "O0" "M0" "T0" "D2" "B0" "J0" "I1" "Cnon"
"5054208" 0 1 21 28 0 3.36729582998647 10.3101852340468 0 0 0 0 1 3083 3.3322045101752 2.63905732961526 4.04305126783455 0 0 0 0 4 2 7.49609734517596 2 10.2483884536695 19 0 10.413973118489 0 3.76120011569356 "Sfem" "Fseu" "Pcad" "K0" "V0" "U2" "X2" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O0" "M2" "T1" "D0" "B2" "J2" "I1" "Cnon"
"5054380" 0 0 20 19 0 0.693147180559945 0 0 0 0 0 1 1217 0.693147180559945 2.83321334405622 1.79175946922805 0 0 0 0 0 0 0 0 0 1 0 8.81907398326783 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"5056405" 1 1 20 40 0 0 0 0 0 0 0 1 1017 0 4.33073334028633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sfem" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"5056881" 1 1 19 28 0 0.693147180559945 0 0 0 0 0 1 751 0.693147180559945 2.63905732961526 2.39789527279837 0 0 0 0 0 0 0 0 0 7 0 6.59304453414244 0 0 "Sfem" "Fcou" "Psan" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
"5058281" 1 0 19 31 0.693147180559945 0.693147180559945 0 0 7.20785987143248 7.20785987143248 0 1 -358 0.693147180559945 2.70805020110221 2.30258509299405 0 0 1 8.14670905220332 0 0 0 0 0 0 0 8.33854487998858 8.33854487998858 3.95124371858143 "Shom" "Fcou" "Pemp" "K0" "V1" "U0" "X0" "Y0" "R0" "N0" "E0" "G1" "F0" "L0" "H1" "A0" "R0" "Q0" "O1" "M0" "T0" "D1" "B0" "J2" "I0" "Cnon"
"5058555" 1 0 19 33 0 3.04452243772342 0 1.6094379124341 9.06647000155648 9.06647000155648 0 1 8041 3.04452243772342 2.70805020110221 3.36729582998647 0 0 0 0 1 1 0 0 0 10 0 7.75319426988434 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X1" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q2" "O0" "M1" "T0" "D1" "B1" "J0" "I0" "Cnon"
"5059878" 1 0 18 27 1.38629436111989 2.63905732961526 8.19533366716287 0 0 0 0 1 9638 2.63905732961526 2.63905732961526 3.58351893845611 0 0 0 0 1 1 8.19533366716287 0 0 25 0 9.93362870944812 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X1" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q2" "O2" "M1" "T1" "D0" "B1" "J0" "I1" "Cnon"
"5061345" 0 1 18 32 1.09861228866811 3.2188758248682 5.37527840768417 2.63905732961526 12.62953483034 0 0 1 3498 3.2188758248682 2.63905732961526 3.40119738166216 0 12.62953483034 0 0 2 0 0 2 5.37527840768417 4 0 9.2016023060329 0 2.99573227355399 "Sfem" "Fseu" "Pcad" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A0" "R0" "Q1" "O2" "M2" "T1" "D0" "B1" "J2" "I1" "Cnon"
"5061805" 1 1 18 32 0 1.79175946922805 4.61512051684126 0 0 0 0 1 2534 1.79175946922805 2.70805020110221 3.04452243772342 9.95232533461943 0 0 0 1 0 0 1 4.61512051684126 10 0 7.87245515006398 0 0 "Sfem" "Fcou" "Pcad" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q1" "O0" "M0" "T0" "D1" "B1" "J0" "I0" "Cnon"
"5062698" 0 0 18 26 0 0 9.8329577863456 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9.8329577863456 0 0 0 0 9.8329577863456 0 0 "Shom" "Fseu" "Psan" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"5064064" 0 1 17 19 1.6094379124341 2.07944154167984 0 2.56494935746154 9.79048681344888 9.79048681344888 0 1 5359 2.07944154167984 2.63905732961526 3.29583686600433 0 0 0 0 0 0 0 0 0 8 0 9.15292310110623 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q1" "O2" "M1" "T0" "D0" "B1" "J0" "I1" "Cnon"
"5064961" 0 0 17 24 0 2.77258872223978 10.6130738670478 2.07944154167984 10.0761374896334 0 10.0761374896334 1 5428 2.77258872223978 2.63905732961526 1.79175946922805 0 0 0 0 1 0 0 1 10.6130738670478 0 0 10.7299629800879 0 0 "Shom" "Fseu" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q1" "O0" "M1" "T2" "D0" "B0" "J0" "I1" "Cnon"
"5065589" 0 1 16 43 0.693147180559945 0 0 0 0 0 0 1 -79 0 3.61091791264422 0.693147180559945 9.92822894442457 0 0 0 0 0 0 0 0 0 0 9.58630800929532 9.58307565546143 3.68887945411394 "Sfem" "Fseu" "Psan" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F1" "L0" "H1" "A1" "R0" "Q0" "O1" "M0" "T0" "D2" "B0" "J2" "I1" "Cnon"
"5066924" 0 0 16 28 0.693147180559945 2.63905732961526 10.4223408679893 1.79175946922805 9.67953117096489 9.67953117096489 0 1 7937 2.19722457733622 2.70805020110221 2.63905732961526 0 0 0 0 2 0 0 2 10.4223408679893 5 0 10.6913765696058 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q2" "O1" "M1" "T2" "D1" "B1" "J0" "I1" "Cnon"
"5066953" 0 1 16 55 1.38629436111989 2.83321334405622 0 2.63905732961526 9.05660627203414 9.05660627203414 0 1 9744 2.83321334405622 2.63905732961526 3.68887945411394 0 0 0 0 0 0 0 0 0 0 0 9.53647363080222 0 0 "Sfem" "Fseu" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R0" "Q2" "O2" "M1" "T0" "D0" "B2" "J0" "I1" "Cnon"
"5067404" 1 0 16 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 "Shom" "Fcou" "Pouv" "K0" "V0" "U1" "X1" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Cnon"
